faceoffWinPct,gameDate,homeRoad,opponentTeamAbbrev,penaltyKillPct,powerPlayPct,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,wins,daysSinceLastGame,winStreak,gamesPlayed
0.490909,2024-02-13,R,BOS,1.0,0.333333,38.0,25.0,Tampa Bay Lightning,14,1,3,1,53
0.569444,2024-02-15,H,COL,0.666667,0.0,31.0,39.0,Tampa Bay Lightning,14,1,2,2,54
0.4821419999999999,2024-02-17,H,FLA,0.25,0.25,30.0,30.0,Tampa Bay Lightning,14,0,2,3,55
0.515151,2024-02-19,H,OTT,1.0,,28.0,25.0,Tampa Bay Lightning,14,0,2,0,56
0.438596,2024-02-22,H,WSH,1.0,0.0,24.0,32.0,Tampa Bay Lightning,14,0,3,0,57
0.509433,2024-02-24,R,NYI,0.7999999999999999,0.333333,34.0,21.0,Tampa Bay Lightning,14,1,2,0,58
0.428571,2024-02-25,R,NJD,0.75,0.0,19.0,27.0,Tampa Bay Lightning,14,1,1,1,59
0.4477609999999999,2023-10-13,H,PIT,0.3333339999999999,0.0,35.0,19.0,Washington Capitals,15,0,0,0,0
0.387096,2023-10-16,H,CGY,0.7999999999999999,0.0,40.0,23.0,Washington Capitals,15,1,3,0,1
0.3962259999999999,2023-10-18,R,OTT,0.7999999999999999,0.0,29.0,24.0,Washington Capitals,15,0,2,1,2
0.4150939999999999,2023-10-21,R,MTL,0.8333339999999999,0.0,28.0,33.0,Washington Capitals,15,0,3,0,3
0.465116,2023-10-24,H,TOR,0.3333339999999999,0.333333,17.0,38.0,Washington Capitals,15,0,3,0,4
0.458333,2023-10-25,R,NJD,1.0,0.333333,22.0,25.0,Washington Capitals,15,1,1,0,5
0.528301,2023-10-27,H,MIN,1.0,0.333333,41.0,33.0,Washington Capitals,15,1,2,1,6
0.52459,2023-10-29,H,SJS,,0.0,31.0,42.0,Washington Capitals,15,1,2,2,7
0.481481,2023-11-02,H,NYI,1.0,0.0,21.0,32.0,Washington Capitals,15,0,4,3,8
0.490909,2023-11-04,H,CBJ,1.0,0.0,35.0,27.0,Washington Capitals,15,1,2,0,9
0.431034,2023-11-08,H,FLA,1.0,0.0,25.0,28.0,Washington Capitals,15,0,4,1,10
0.491525,2023-11-10,R,NJD,1.0,0.0,26.0,27.0,Washington Capitals,15,1,2,0,11
0.5,2023-11-11,R,NYI,1.0,0.0,37.0,28.0,Washington Capitals,15,1,1,1,12
0.30909,2023-11-14,H,VGK,1.0,0.0,35.0,31.0,Washington Capitals,15,1,3,2,13
0.5,2023-11-18,H,CBJ,1.0,0.0,36.0,26.0,Washington Capitals,15,1,4,3,14
0.470588,2023-11-22,H,BUF,0.666667,0.0,27.0,30.0,Washington Capitals,15,1,4,4,15
0.4339619999999999,2023-11-24,H,EDM,0.25,0.0,35.0,25.0,Washington Capitals,15,0,2,5,16
0.5,2023-11-27,R,SJS,0.666667,0.0,23.0,34.0,Washington Capitals,15,0,3,0,17
0.3999999999999999,2023-11-29,R,LAK,1.0,,39.0,15.0,Washington Capitals,15,1,2,0,18
0.4516119999999999,2023-11-30,R,ANA,1.0,0.333333,32.0,26.0,Washington Capitals,15,1,1,1,19
0.583333,2023-12-02,R,VGK,0.75,0.0,36.0,22.0,Washington Capitals,15,0,2,2,20
0.446428,2023-12-04,R,ARI,0.5,0.0,27.0,26.0,Washington Capitals,15,0,2,0,21
0.440677,2023-12-07,H,DAL,0.0,0.333333,38.0,27.0,Washington Capitals,15,0,3,0,22
0.603448,2023-12-09,H,NYR,1.0,0.0,31.0,29.0,Washington Capitals,15,1,2,0,23
0.3962259999999999,2023-12-10,R,CHI,1.0,0.0,34.0,27.0,Washington Capitals,15,1,1,1,24
0.523809,2023-12-14,R,PHI,1.0,0.333333,32.0,30.0,Washington Capitals,15,0,4,2,25
0.613636,2023-12-16,R,NSH,0.666667,0.25,23.0,22.0,Washington Capitals,15,0,2,0,26
0.551724,2023-12-17,R,CAR,1.0,0.0,29.0,21.0,Washington Capitals,15,1,1,0,27
0.5,2023-12-20,H,NYI,1.0,0.333333,32.0,36.0,Washington Capitals,15,1,3,1,28
0.543859,2023-12-21,R,CBJ,1.0,0.666666,36.0,32.0,Washington Capitals,15,1,1,2,29
0.369565,2023-12-23,H,TBL,1.0,0.0,20.0,34.0,Washington Capitals,15,0,2,3,30
0.5,2023-12-27,R,NYR,0.666667,0.0,31.0,27.0,Washington Capitals,15,0,4,0,31
0.413043,2023-12-29,R,NYI,1.0,0.0,32.0,27.0,Washington Capitals,15,0,2,0,32
0.3928569999999999,2023-12-30,H,NSH,0.5,0.0,36.0,29.0,Washington Capitals,15,0,1,0,33
0.448275,2024-01-02,R,PIT,0.666667,0.5,35.0,22.0,Washington Capitals,15,1,3,0,34
0.4264699999999999,2024-01-03,H,NJD,0.5,0.5,28.0,26.0,Washington Capitals,15,0,1,1,35
0.3934419999999999,2024-01-05,H,CAR,0.3333339999999999,0.333333,34.0,17.0,Washington Capitals,15,0,2,0,36
0.508771,2024-01-07,H,LAK,0.3333339999999999,0.0,41.0,34.0,Washington Capitals,15,1,2,0,37
0.528301,2024-01-11,H,SEA,1.0,0.0,23.0,26.0,Washington Capitals,15,0,4,1,38
0.3050839999999999,2024-01-13,H,NYR,1.0,0.0,27.0,21.0,Washington Capitals,15,1,2,0,39
0.578947,2024-01-14,R,NYR,1.0,0.0,31.0,25.0,Washington Capitals,15,0,1,1,40
0.422222,2024-01-16,H,ANA,1.0,0.0,24.0,28.0,Washington Capitals,15,1,2,0,41
0.509803,2024-01-18,H,STL,1.0,0.5,20.0,26.0,Washington Capitals,15,1,2,1,42
0.591836,2024-01-20,R,STL,0.5,0.0,29.0,18.0,Washington Capitals,15,0,2,2,43
0.5,2024-01-23,R,MIN,1.0,0.25,30.0,33.0,Washington Capitals,15,0,3,0,44
0.453125,2024-01-24,R,COL,0.5,0.0,31.0,25.0,Washington Capitals,15,0,1,0,45
0.3770489999999999,2024-01-27,R,DAL,0.5,0.5,35.0,28.0,Washington Capitals,15,0,3,0,46
0.491525,2024-02-06,H,MTL,0.5,0.0,26.0,39.0,Washington Capitals,15,0,10,0,47
0.5185179999999999,2024-02-08,R,FLA,0.7999999999999999,0.333333,41.0,23.0,Washington Capitals,15,0,2,0,48
0.5581389999999999,2024-02-10,R,BOS,1.0,0.333333,18.0,29.0,Washington Capitals,15,1,2,0,49
0.4117639999999999,2024-02-11,H,VAN,1.0,0.0,29.0,33.0,Washington Capitals,15,0,1,1,50
0.514705,2024-02-13,H,COL,0.666667,0.333333,37.0,27.0,Washington Capitals,15,0,2,0,51
0.423728,2024-02-17,R,MTL,0.666667,1.0,31.0,34.0,Washington Capitals,15,1,4,0,52
0.37931,2024-02-20,H,NJD,1.0,1.0,39.0,26.0,Washington Capitals,15,1,3,1,53
0.561403,2024-02-22,R,TBL,1.0,0.0,32.0,24.0,Washington Capitals,15,1,2,2,54
0.421052,2024-02-24,R,FLA,0.666667,0.5,29.0,24.0,Washington Capitals,15,0,2,3,55
0.3220329999999999,2023-10-10,R,PIT,1.0,0.0,41.0,36.0,Chicago Blackhawks,16,1,0,0,0
0.37037,2023-10-11,R,BOS,1.0,0.0,33.0,21.0,Chicago Blackhawks,16,0,1,1,1
0.25,2023-10-14,R,MTL,1.0,0.0,36.0,30.0,Chicago Blackhawks,16,0,3,0,2
0.3728809999999999,2023-10-16,R,TOR,1.0,0.25,36.0,31.0,Chicago Blackhawks,16,1,2,0,3
0.471698,2023-10-19,R,COL,0.666667,0.0,41.0,18.0,Chicago Blackhawks,16,0,3,1,4
0.423728,2023-10-21,H,VGK,0.6,0.1999999999999999,24.0,24.0,Chicago Blackhawks,16,0,2,0,5
0.492307,2023-10-24,H,BOS,1.0,0.0,43.0,23.0,Chicago Blackhawks,16,0,3,0,6
0.384615,2023-10-27,R,VGK,1.0,1.0,21.0,24.0,Chicago Blackhawks,16,1,3,0,7
0.559322,2023-10-30,R,ARI,0.75,0.0,33.0,30.0,Chicago Blackhawks,16,0,3,1,8
0.442307,2023-11-04,H,FLA,0.666667,0.333333,40.0,25.0,Chicago Blackhawks,16,1,5,0,9
0.5373129999999999,2023-11-05,H,NJD,0.666667,0.0,41.0,34.0,Chicago Blackhawks,16,0,1,1,10
0.3582079999999999,2023-11-09,R,TBL,0.75,0.1999999999999999,33.0,29.0,Chicago Blackhawks,16,1,4,0,11
0.4181809999999999,2023-11-12,R,FLA,0.5,0.0,31.0,26.0,Chicago Blackhawks,16,0,3,1,12
0.586206,2023-11-16,H,TBL,0.666667,0.5,32.0,14.0,Chicago Blackhawks,16,0,4,0,13
0.438596,2023-11-18,R,NSH,0.666667,0.0,31.0,31.0,Chicago Blackhawks,16,0,2,0,14
0.45098,2023-11-19,H,BUF,0.666667,0.0,20.0,26.0,Chicago Blackhawks,16,0,1,0,15
0.5,2023-11-22,R,CBJ,0.666667,0.0,26.0,36.0,Chicago Blackhawks,16,0,3,0,16
0.408163,2023-11-24,H,TOR,1.0,0.0,37.0,34.0,Chicago Blackhawks,16,1,2,0,17
0.529411,2023-11-26,H,STL,0.5,0.0,28.0,33.0,Chicago Blackhawks,16,0,2,1,18
0.5,2023-11-28,H,SEA,1.0,0.0,36.0,23.0,Chicago Blackhawks,16,1,2,0,19
0.425531,2023-11-30,R,DET,0.5,0.333333,29.0,35.0,Chicago Blackhawks,16,0,2,1,20
0.48,2023-12-02,R,WPG,0.75,0.0,28.0,21.0,Chicago Blackhawks,16,0,2,0,21
0.537037,2023-12-03,R,MIN,0.3333339999999999,0.333333,34.0,29.0,Chicago Blackhawks,16,0,1,0,22
0.5116269999999999,2023-12-05,H,NSH,0.5,0.0,30.0,28.0,Chicago Blackhawks,16,0,2,0,23
0.471698,2023-12-07,H,ANA,1.0,0.25,37.0,25.0,Chicago Blackhawks,16,1,2,0,24
0.5535709999999999,2023-12-09,H,STL,1.0,0.0,39.0,24.0,Chicago Blackhawks,16,1,2,1,25
0.603773,2023-12-10,H,WSH,1.0,0.0,27.0,34.0,Chicago Blackhawks,16,0,1,2,26
0.461538,2023-12-12,R,EDM,0.5,0.0,29.0,23.0,Chicago Blackhawks,16,0,2,0,27
0.431372,2023-12-14,R,SEA,0.5,0.0,29.0,22.0,Chicago Blackhawks,16,0,2,0,28
0.446808,2023-12-17,H,VAN,0.75,0.5,27.0,28.0,Chicago Blackhawks,16,0,3,0,29
0.479166,2023-12-19,H,COL,0.3333339999999999,0.1666659999999999,37.0,22.0,Chicago Blackhawks,16,1,2,0,30
0.431372,2023-12-22,H,MTL,1.0,0.0,28.0,21.0,Chicago Blackhawks,16,0,3,1,31
0.396551,2023-12-23,R,STL,0.5,0.5,42.0,20.0,Chicago Blackhawks,16,0,1,0,32
0.535714,2023-12-27,H,WPG,1.0,0.0,38.0,25.0,Chicago Blackhawks,16,1,4,0,33
0.3636359999999999,2023-12-29,R,DAL,0.666667,0.333333,35.0,29.0,Chicago Blackhawks,16,0,2,1,34
0.454545,2023-12-31,R,DAL,0.666667,0.333333,41.0,24.0,Chicago Blackhawks,16,0,2,0,35
0.42,2024-01-02,R,NSH,0.5,0.0,36.0,21.0,Chicago Blackhawks,16,0,2,0,36
0.355555,2024-01-04,R,NYR,0.5,0.0,32.0,23.0,Chicago Blackhawks,16,0,2,0,37
0.345454,2024-01-05,R,NJD,1.0,0.1999999999999999,32.0,25.0,Chicago Blackhawks,16,0,1,0,38
0.431034,2024-01-07,H,CGY,0.666667,0.333333,30.0,20.0,Chicago Blackhawks,16,1,2,0,39
0.35849,2024-01-09,H,EDM,1.0,0.0,15.0,26.0,Chicago Blackhawks,16,0,2,1,40
0.5,2024-01-11,R,WPG,1.0,0.0,28.0,21.0,Chicago Blackhawks,16,0,2,0,41
0.306451,2024-01-13,H,DAL,0.666667,0.0,30.0,35.0,Chicago Blackhawks,16,0,2,0,42
0.490909,2024-01-16,H,SJS,1.0,0.25,38.0,25.0,Chicago Blackhawks,16,1,3,0,43
0.564102,2024-01-18,R,BUF,0.8333339999999999,0.0,31.0,19.0,Chicago Blackhawks,16,0,2,1,44
0.459016,2024-01-19,H,NYI,1.0,0.0,30.0,24.0,Chicago Blackhawks,16,1,1,0,45
0.552631,2024-01-22,R,VAN,1.0,0.0,29.0,31.0,Chicago Blackhawks,16,0,3,1,46
0.492537,2024-01-24,R,SEA,1.0,0.333333,28.0,34.0,Chicago Blackhawks,16,0,2,0,47
0.4150939999999999,2024-01-25,R,EDM,0.0,,34.0,27.0,Chicago Blackhawks,16,0,1,0,48
0.527272,2024-01-27,R,CGY,0.5,0.0,31.0,32.0,Chicago Blackhawks,16,0,2,0,49
0.561403,2024-02-07,H,MIN,1.0,0.0,25.0,21.0,Chicago Blackhawks,16,0,11,0,50
0.607142,2024-02-09,H,NYR,1.0,0.0,35.0,31.0,Chicago Blackhawks,16,0,2,0,51
0.5,2024-02-13,H,VAN,1.0,0.25,38.0,24.0,Chicago Blackhawks,16,0,4,0,52
0.3617019999999999,2024-02-15,H,PIT,1.0,0.0,27.0,28.0,Chicago Blackhawks,16,0,2,0,53
0.533333,2024-02-17,H,OTT,0.5,0.0,42.0,22.0,Chicago Blackhawks,16,1,2,0,54
0.4528299999999999,2024-02-19,R,CAR,0.75,0.5,42.0,17.0,Chicago Blackhawks,16,0,2,1,55
0.5,2024-02-21,H,PHI,,0.0,33.0,22.0,Chicago Blackhawks,16,0,2,0,56
0.5,2024-02-23,H,WPG,1.0,0.0,31.0,35.0,Chicago Blackhawks,16,0,2,0,57
0.428571,2024-02-25,H,DET,,1.0,31.0,36.0,Chicago Blackhawks,16,0,2,0,58
0.576271,2023-10-12,R,NJD,0.8333339999999999,0.5,27.0,35.0,Detroit Red Wings,17,0,0,0,0
0.4599999999999999,2023-10-14,H,TBL,0.5,0.0,25.0,42.0,Detroit Red Wings,17,1,2,0,1
0.672727,2023-10-16,R,CBJ,1.0,0.3999999999999999,23.0,28.0,Detroit Red Wings,17,1,2,1,2
0.45614,2023-10-18,H,PIT,1.0,0.666666,33.0,29.0,Detroit Red Wings,17,1,2,2,3
0.381818,2023-10-21,R,OTT,0.8333339999999999,0.6,37.0,23.0,Detroit Red Wings,17,1,3,3,4
0.561403,2023-10-22,H,CGY,1.0,0.0,31.0,30.0,Detroit Red Wings,17,1,1,4,5
0.4827579999999999,2023-10-24,H,SEA,0.6,0.5,38.0,27.0,Detroit Red Wings,17,0,2,5,6
0.534482,2023-10-26,H,WPG,1.0,0.0,29.0,36.0,Detroit Red Wings,17,0,2,0,7
0.521739,2023-10-28,R,BOS,0.75,0.0,31.0,24.0,Detroit Red Wings,17,0,2,0,8
0.484848,2023-10-30,R,NYI,0.5,0.0,40.0,36.0,Detroit Red Wings,17,1,2,0,9
0.338983,2023-11-02,H,FLA,1.0,0.0,27.0,22.0,Detroit Red Wings,17,0,3,1,10
0.4677409999999999,2023-11-04,H,BOS,0.75,0.25,30.0,40.0,Detroit Red Wings,17,1,2,0,11
0.4150939999999999,2023-11-07,R,NYR,0.3333339999999999,0.0,32.0,28.0,Detroit Red Wings,17,0,3,1,12
0.4655169999999999,2023-11-09,H,MTL,0.6,0.0,27.0,29.0,Detroit Red Wings,17,0,2,0,13
0.6153839999999999,2023-11-11,H,CBJ,1.0,0.0,22.0,28.0,Detroit Red Wings,17,1,2,0,14
0.5625,2023-11-16,R,OTT,0.8333339999999999,0.0,34.0,41.0,Detroit Red Wings,17,0,5,1,15
0.444444,2023-11-17,H,TOR,0.666667,0.0,29.0,29.0,Detroit Red Wings,17,0,1,0,16
0.5,2023-11-22,H,NJD,1.0,0.25,16.0,28.0,Detroit Red Wings,17,1,5,0,17
0.492063,2023-11-24,R,BOS,0.666667,0.333333,27.0,28.0,Detroit Red Wings,17,1,2,1,18
0.473684,2023-11-26,H,MIN,0.7999999999999999,0.3999999999999999,38.0,23.0,Detroit Red Wings,17,1,2,2,19
0.3399999999999999,2023-11-29,R,NYR,1.0,0.1999999999999999,41.0,27.0,Detroit Red Wings,17,0,3,3,20
0.574468,2023-11-30,H,CHI,0.666667,0.5,35.0,29.0,Detroit Red Wings,17,1,1,0,21
0.4262289999999999,2023-12-02,R,MTL,0.7999999999999999,0.25,30.0,33.0,Detroit Red Wings,17,1,2,1,22
0.52459,2023-12-05,R,BUF,0.6,0.25,32.0,27.0,Detroit Red Wings,17,1,3,2,23
0.59375,2023-12-07,H,SJS,1.0,0.0,36.0,31.0,Detroit Red Wings,17,0,2,3,24
0.402985,2023-12-09,H,OTT,0.666667,0.1999999999999999,37.0,31.0,Detroit Red Wings,17,0,2,0,25
0.4137929999999999,2023-12-11,R,DAL,0.5,0.25,35.0,30.0,Detroit Red Wings,17,0,2,0,26
0.529411,2023-12-12,R,STL,1.0,0.1999999999999999,37.0,32.0,Detroit Red Wings,17,1,1,0,27
0.327272,2023-12-14,H,CAR,1.0,0.0,39.0,26.0,Detroit Red Wings,17,0,2,1,28
0.561403,2023-12-16,R,PHI,1.0,0.0,34.0,32.0,Detroit Red Wings,17,0,2,0,29
0.553846,2023-12-18,H,ANA,0.666667,0.2857139999999999,22.0,32.0,Detroit Red Wings,17,0,2,0,30
0.4354829999999999,2023-12-20,R,WPG,,0.0,41.0,28.0,Detroit Red Wings,17,0,2,0,31
0.507462,2023-12-22,H,PHI,1.0,0.333333,43.0,37.0,Detroit Red Wings,17,1,2,0,32
0.4901959999999999,2023-12-23,R,NJD,1.0,0.0,36.0,24.0,Detroit Red Wings,17,0,1,1,33
0.557692,2023-12-27,R,MIN,1.0,0.5,31.0,28.0,Detroit Red Wings,17,0,4,0,34
0.492063,2023-12-29,H,NSH,1.0,0.0,37.0,23.0,Detroit Red Wings,17,1,2,0,35
0.679245,2023-12-31,H,BOS,1.0,0.1666659999999999,24.0,30.0,Detroit Red Wings,17,0,2,1,36
0.532258,2024-01-02,R,SJS,1.0,0.5,27.0,31.0,Detroit Red Wings,17,1,2,0,37
0.4821419999999999,2024-01-04,R,LAK,1.0,0.0,43.0,27.0,Detroit Red Wings,17,1,2,1,38
0.547169,2024-01-07,R,ANA,1.0,0.1999999999999999,31.0,28.0,Detroit Red Wings,17,1,3,2,39
0.462962,2024-01-11,H,EDM,1.0,0.0,47.0,18.0,Detroit Red Wings,17,0,4,3,40
0.655737,2024-01-13,H,LAK,0.0,0.333333,36.0,30.0,Detroit Red Wings,17,1,2,0,41
0.3928569999999999,2024-01-14,R,TOR,1.0,0.0,30.0,24.0,Detroit Red Wings,17,1,1,1,42
0.385964,2024-01-17,R,FLA,1.0,0.333333,34.0,29.0,Detroit Red Wings,17,1,3,2,43
0.4426219999999999,2024-01-19,R,CAR,0.0,1.0,30.0,12.0,Detroit Red Wings,17,0,2,3,44
0.5079359999999999,2024-01-21,H,TBL,1.0,0.0,28.0,35.0,Detroit Red Wings,17,1,2,0,45
0.3999999999999999,2024-01-23,H,DAL,0.5,0.75,38.0,34.0,Detroit Red Wings,17,0,2,1,46
0.618181,2024-01-25,H,PHI,1.0,0.0,30.0,17.0,Detroit Red Wings,17,1,2,0,47
0.4375,2024-01-27,H,VGK,1.0,0.5,30.0,29.0,Detroit Red Wings,17,1,2,1,48
0.51923,2024-01-31,H,OTT,1.0,0.0,25.0,25.0,Detroit Red Wings,17,0,4,2,49
0.4074069999999999,2024-02-10,H,VAN,1.0,0.25,31.0,28.0,Detroit Red Wings,17,1,10,0,50
0.3934419999999999,2024-02-13,R,EDM,,0.666666,36.0,38.0,Detroit Red Wings,17,0,3,1,51
0.444444,2024-02-15,R,VAN,1.0,0.0,21.0,28.0,Detroit Red Wings,17,0,2,0,52
0.5972219999999999,2024-02-17,R,CGY,1.0,0.3999999999999999,38.0,21.0,Detroit Red Wings,17,1,2,0,53
0.5535709999999999,2024-02-19,R,SEA,0.5,0.0,41.0,32.0,Detroit Red Wings,17,1,2,1,54
0.530612,2024-02-22,H,COL,1.0,0.25,31.0,30.0,Detroit Red Wings,17,1,3,2,55
0.509433,2024-02-24,H,STL,1.0,0.333333,23.0,34.0,Detroit Red Wings,17,1,2,3,56
0.5714279999999999,2024-02-25,R,CHI,0.0,,36.0,31.0,Detroit Red Wings,17,1,1,4,57
0.4333329999999999,2023-10-10,R,TBL,0.6,0.25,34.0,31.0,Nashville Predators,18,0,0,0,0
0.5625,2023-10-12,H,SEA,1.0,0.0,23.0,35.0,Nashville Predators,18,1,2,0,1
0.578125,2023-10-14,R,BOS,0.6,0.0,30.0,36.0,Nashville Predators,18,0,2,1,2
0.508196,2023-10-17,H,EDM,0.3333339999999999,0.333333,30.0,44.0,Nashville Predators,18,0,3,0,3
0.4599999999999999,2023-10-19,R,NYR,0.75,0.5,24.0,27.0,Nashville Predators,18,1,2,0,4
0.438596,2023-10-21,H,SJS,1.0,0.3999999999999999,32.0,34.0,Nashville Predators,18,1,2,1,5
0.55102,2023-10-24,H,VAN,1.0,0.0,24.0,18.0,Nashville Predators,18,0,3,2,6
0.457627,2023-10-28,H,TOR,0.75,0.3999999999999999,35.0,24.0,Nashville Predators,18,1,4,0,7
0.382978,2023-10-31,R,VAN,0.666667,0.0,27.0,29.0,Nashville Predators,18,0,3,1,8
0.568627,2023-11-02,R,SEA,0.75,0.3999999999999999,31.0,34.0,Nashville Predators,18,0,2,0,9
0.6612899999999999,2023-11-04,R,EDM,0.3333339999999999,0.25,35.0,34.0,Nashville Predators,18,1,2,0,10
0.454545,2023-11-07,R,CGY,1.0,0.0,39.0,18.0,Nashville Predators,18,0,3,1,11
0.517857,2023-11-09,R,WPG,0.75,0.0,37.0,23.0,Nashville Predators,18,0,2,0,12
0.470588,2023-11-11,H,ARI,0.5,0.25,25.0,42.0,Nashville Predators,18,0,2,0,13
0.5,2023-11-14,H,ANA,1.0,0.1999999999999999,20.0,30.0,Nashville Predators,18,0,3,0,14
0.561403,2023-11-18,H,CHI,1.0,0.333333,31.0,31.0,Nashville Predators,18,1,4,0,15
0.565217,2023-11-20,H,COL,0.75,0.0,29.0,30.0,Nashville Predators,18,1,2,1,16
0.4714279999999999,2023-11-22,H,CGY,1.0,0.1999999999999999,26.0,45.0,Nashville Predators,18,1,2,2,17
0.306122,2023-11-24,R,STL,0.75,0.1999999999999999,39.0,35.0,Nashville Predators,18,1,2,3,18
0.5,2023-11-26,H,WPG,0.5,0.5,34.0,26.0,Nashville Predators,18,1,2,4,19
0.529411,2023-11-28,H,PIT,1.0,0.0,31.0,25.0,Nashville Predators,18,1,2,5,20
0.5961529999999999,2023-11-30,H,MIN,0.75,0.0,31.0,27.0,Nashville Predators,18,0,2,6,21
0.424242,2023-12-02,H,NYR,0.5,0.25,25.0,40.0,Nashville Predators,18,0,2,0,22
0.592592,2023-12-03,R,BUF,,0.0,35.0,29.0,Nashville Predators,18,1,1,0,23
0.488372,2023-12-05,R,CHI,1.0,0.5,28.0,30.0,Nashville Predators,18,1,2,1,24
0.4727269999999999,2023-12-07,H,TBL,1.0,0.666666,33.0,30.0,Nashville Predators,18,1,2,2,25
0.442307,2023-12-09,R,TOR,0.7999999999999999,0.0,37.0,18.0,Nashville Predators,18,0,2,3,26
0.444444,2023-12-10,R,MTL,1.0,0.5,37.0,32.0,Nashville Predators,18,1,1,0,27
0.557692,2023-12-12,H,PHI,1.0,0.0,39.0,22.0,Nashville Predators,18,1,2,1,28
0.4461529999999999,2023-12-15,R,CAR,0.3333339999999999,0.333333,31.0,30.0,Nashville Predators,18,1,3,2,29
0.3863629999999999,2023-12-16,H,WSH,0.75,0.333333,22.0,23.0,Nashville Predators,18,1,1,3,30
0.446428,2023-12-19,H,VAN,1.0,0.0,35.0,28.0,Nashville Predators,18,0,3,4,31
0.5185179999999999,2023-12-21,R,PHI,0.75,0.0,31.0,31.0,Nashville Predators,18,1,2,0,32
0.421052,2023-12-23,H,DAL,1.0,0.5,34.0,21.0,Nashville Predators,18,0,2,1,33
0.3728809999999999,2023-12-27,H,CAR,0.5,0.25,25.0,37.0,Nashville Predators,18,0,4,0,34
0.5079359999999999,2023-12-29,R,DET,1.0,0.0,23.0,37.0,Nashville Predators,18,0,2,0,35
0.607142,2023-12-30,R,WSH,1.0,0.5,29.0,36.0,Nashville Predators,18,1,1,0,36
0.58,2024-01-02,H,CHI,1.0,0.5,21.0,36.0,Nashville Predators,18,1,3,1,37
0.3999999999999999,2024-01-04,H,CGY,0.75,0.0,39.0,32.0,Nashville Predators,18,0,2,2,38
0.406779,2024-01-06,R,DAL,0.5,0.0,29.0,22.0,Nashville Predators,18,1,2,0,39
0.4861109999999999,2024-01-09,H,ANA,0.666667,0.0,33.0,42.0,Nashville Predators,18,0,3,1,40
0.403225,2024-01-12,R,DAL,0.666667,0.1999999999999999,22.0,38.0,Nashville Predators,18,1,3,0,41
0.4901959999999999,2024-01-13,H,NYI,1.0,0.333333,25.0,28.0,Nashville Predators,18,1,1,1,42
0.3725489999999999,2024-01-15,R,VGK,1.0,0.0,29.0,35.0,Nashville Predators,18,0,2,2,43
0.448275,2024-01-18,R,LAK,0.7999999999999999,0.333333,34.0,33.0,Nashville Predators,18,1,3,0,44
0.473684,2024-01-20,R,ARI,1.0,0.1666659999999999,24.0,32.0,Nashville Predators,18,0,2,1,45
0.542372,2024-01-22,H,FLA,0.75,0.0,38.0,27.0,Nashville Predators,18,0,2,0,46
0.4833329999999999,2024-01-25,R,MIN,0.5,0.0,24.0,29.0,Nashville Predators,18,1,3,0,47
0.576923,2024-01-27,R,EDM,0.3333339999999999,0.0,21.0,29.0,Nashville Predators,18,0,2,1,48
0.5,2024-01-29,R,OTT,1.0,0.0,35.0,28.0,Nashville Predators,18,0,2,0,49
0.604166,2024-01-31,H,LAK,1.0,0.0,24.0,42.0,Nashville Predators,18,0,2,0,50
0.533333,2024-02-10,H,ARI,0.5,0.333333,31.0,37.0,Nashville Predators,18,1,10,0,51
0.490566,2024-02-13,H,NJD,1.0,0.5,47.0,32.0,Nashville Predators,18,0,3,1,52
0.557377,2024-02-15,H,DAL,0.3333339999999999,0.0,41.0,29.0,Nashville Predators,18,0,2,0,53
0.603773,2024-02-17,R,STL,0.75,0.25,37.0,33.0,Nashville Predators,18,1,2,0,54
0.551724,2024-02-20,R,VGK,0.75,0.0,26.0,40.0,Nashville Predators,18,1,3,1,55
0.436363,2024-02-22,R,LAK,0.666667,0.0,28.0,21.0,Nashville Predators,18,1,2,2,56
0.534482,2024-02-24,R,SJS,1.0,0.333333,25.0,35.0,Nashville Predators,18,1,2,3,57
0.537037,2024-02-25,R,ANA,1.0,0.0,31.0,29.0,Nashville Predators,18,1,1,4,58
0.474576,2023-10-12,R,DAL,1.0,0.0,34.0,24.0,St. Louis Blues,19,0,0,0,0
0.403846,2023-10-14,H,SEA,0.0,0.0,31.0,25.0,St. Louis Blues,19,1,2,0,1
0.445945,2023-10-19,H,ARI,0.25,0.0,42.0,26.0,St. Louis Blues,19,0,5,1,2
0.48,2023-10-21,H,PIT,1.0,0.0,33.0,21.0,St. Louis Blues,19,1,2,0,3
0.648148,2023-10-24,R,WPG,1.0,0.25,30.0,20.0,St. Louis Blues,19,0,3,1,4
0.454545,2023-10-26,R,CGY,1.0,0.0,27.0,35.0,St. Louis Blues,19,1,2,0,5
0.4727269999999999,2023-10-27,R,VAN,1.0,0.0,35.0,22.0,St. Louis Blues,19,0,1,1,6
0.507692,2023-11-01,R,COL,0.666667,0.0,28.0,28.0,St. Louis Blues,19,0,5,0,7
0.3888879999999999,2023-11-03,H,NJD,1.0,0.0,34.0,35.0,St. Louis Blues,19,1,2,0,8
0.5079359999999999,2023-11-04,H,MTL,0.75,,33.0,35.0,St. Louis Blues,19,1,1,1,9
0.461538,2023-11-07,H,WPG,0.3333339999999999,0.0,37.0,22.0,St. Louis Blues,19,0,3,2,10
0.557377,2023-11-09,H,ARI,0.5,0.0,20.0,33.0,St. Louis Blues,19,1,2,0,11
